TAG_ID	VALUE	UTC_TIMESTAMP	IST_TIMESTAMP
699426acbfb07d6db09a0531	0.5	2026-08-24T16:40:03.948Z	2026-08-24T22:10:03.948+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T16:50:08.308Z	2026-08-24T22:20:08.308+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T17:00:02.440Z	2026-08-24T22:30:02.440+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T17:10:07.297Z	2026-08-24T22:40:07.297+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T17:20:01.627Z	2026-08-24T22:50:01.627+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T17:30:06.953Z	2026-08-24T23:00:06.953+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T17:40:10.410Z	2026-08-24T23:10:10.410+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T17:50:03.962Z	2026-08-24T23:20:03.962+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T18:00:08.793Z	2026-08-24T23:30:08.793+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T18:10:03.093Z	2026-08-24T23:40:03.093+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T18:20:08.180Z	2026-08-24T23:50:08.180+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T18:30:02.449Z	2026-08-25T00:00:02.449+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T18:40:05.899Z	2026-08-25T00:10:05.899+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T18:50:10.195Z	2026-08-25T00:20:10.195+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T19:00:04.370Z	2026-08-25T00:30:04.370+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T19:10:09.467Z	2026-08-25T00:40:09.467+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T19:20:03.786Z	2026-08-25T00:50:03.786+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T19:30:09.349Z	2026-08-25T01:00:09.349+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T19:40:01.722Z	2026-08-25T01:10:01.722+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T19:50:05.807Z	2026-08-25T01:20:05.807+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T20:00:10.437Z	2026-08-25T01:30:10.437+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T20:10:04.639Z	2026-08-25T01:40:04.639+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T20:20:09.660Z	2026-08-25T01:50:09.660+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T20:30:04.184Z	2026-08-25T02:00:04.184+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T20:40:07.774Z	2026-08-25T02:10:07.774+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T20:50:01.391Z	2026-08-25T02:20:01.391+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T21:00:05.978Z	2026-08-25T02:30:05.978+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T21:10:10.775Z	2026-08-25T02:40:10.775+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T21:20:05.376Z	2026-08-25T02:50:05.376+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T21:30:00.049Z	2026-08-25T03:00:00.049+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T21:40:03.532Z	2026-08-25T03:10:03.532+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T21:50:08.030Z	2026-08-25T03:20:08.030+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T22:00:01.998Z	2026-08-25T03:30:01.998+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T22:10:07.186Z	2026-08-25T03:40:07.186+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T22:20:01.643Z	2026-08-25T03:50:01.643+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T22:30:07.091Z	2026-08-25T04:00:07.091+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T22:40:10.384Z	2026-08-25T04:10:10.384+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T22:50:03.656Z	2026-08-25T04:20:03.656+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T23:00:08.609Z	2026-08-25T04:30:08.609+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T23:10:03.259Z	2026-08-25T04:40:03.259+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T23:20:08.736Z	2026-08-25T04:50:08.736+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T23:30:03.383Z	2026-08-25T05:00:03.383+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T23:40:06.728Z	2026-08-25T05:10:06.728+05:30
699426acbfb07d6db09a0531	0.5	2026-08-24T23:50:10.607Z	2026-08-25T05:20:10.607+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T00:00:04.450Z	2026-08-25T05:30:04.450+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T00:10:09.407Z	2026-08-25T05:40:09.407+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T00:20:03.811Z	2026-08-25T05:50:03.811+05:30
699426acbfb07d6db09a0531	1.2649999856948853	2026-08-25T00:30:08.927Z	2026-08-25T06:00:08.927+05:30
699426acbfb07d6db09a0531	1.2599999904632568	2026-08-25T00:40:01.679Z	2026-08-25T06:10:01.679+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T00:50:05.852Z	2026-08-25T06:20:05.852+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T01:00:10.581Z	2026-08-25T06:30:10.581+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T01:10:04.764Z	2026-08-25T06:40:04.764+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T01:20:09.843Z	2026-08-25T06:50:09.843+05:30
699426acbfb07d6db09a0531	1.2549999952316284	2026-08-25T01:30:04.516Z	2026-08-25T07:00:04.516+05:30
699426acbfb07d6db09a0531	1.2649999856948853	2026-08-25T01:40:07.988Z	2026-08-25T07:10:07.988+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T01:50:01.314Z	2026-08-25T07:20:01.314+05:30
699426acbfb07d6db09a0531	1.2549999952316284	2026-08-25T02:00:05.770Z	2026-08-25T07:30:05.770+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T02:10:10.531Z	2026-08-25T07:40:10.531+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T02:20:04.819Z	2026-08-25T07:50:04.819+05:30
699426acbfb07d6db09a0531	1.2549999952316284	2026-08-25T02:30:10.277Z	2026-08-25T08:00:10.277+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T02:40:03.167Z	2026-08-25T08:10:03.167+05:30
699426acbfb07d6db09a0531	1.2549999952316284	2026-08-25T02:50:07.361Z	2026-08-25T08:20:07.361+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T03:00:01.627Z	2026-08-25T08:30:01.627+05:30
699426acbfb07d6db09a0531	1.2549999952316284	2026-08-25T03:10:06.386Z	2026-08-25T08:40:06.386+05:30
699426acbfb07d6db09a0531	1.2400000095367432	2026-08-25T03:20:01.096Z	2026-08-25T08:50:01.096+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T03:30:06.312Z	2026-08-25T09:00:06.312+05:30
699426acbfb07d6db09a0531	1.2400000095367432	2026-08-25T03:40:09.396Z	2026-08-25T09:10:09.396+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T03:50:03.178Z	2026-08-25T09:20:03.178+05:30
699426acbfb07d6db09a0531	1.25	2026-08-25T04:00:07.794Z	2026-08-25T09:30:07.794+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T04:10:01.978Z	2026-08-25T09:40:01.978+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T04:20:07.399Z	2026-08-25T09:50:07.399+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T04:30:02.106Z	2026-08-25T10:00:02.106+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T04:40:06.029Z	2026-08-25T10:10:06.029+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T04:50:10.713Z	2026-08-25T10:20:10.713+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T05:00:04.830Z	2026-08-25T10:30:04.830+05:30
699426acbfb07d6db09a0531	1.2450000047683716	2026-08-25T05:10:09.730Z	2026-08-25T10:40:09.730+05:30
699426acbfb07d6db09a0531	1.2400000095367432	2026-08-25T05:20:04.369Z	2026-08-25T10:50:04.369+05:30
699426acbfb07d6db09a0531	1.2400000095367432	2026-08-25T05:30:09.479Z	2026-08-25T11:00:09.479+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T05:40:02.476Z	2026-08-25T11:10:02.476+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T05:50:06.698Z	2026-08-25T11:20:06.698+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T06:00:00.636Z	2026-08-25T11:30:00.636+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T06:10:05.530Z	2026-08-25T11:40:05.530+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T06:20:10.714Z	2026-08-25T11:50:10.714+05:30
699426acbfb07d6db09a0531	1.2100000381469727	2026-08-25T06:30:05.640Z	2026-08-25T12:00:05.640+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T06:40:06.682Z	2026-08-25T12:10:06.682+05:30
699426acbfb07d6db09a0531	1.2050000429153442	2026-08-25T06:50:06.971Z	2026-08-25T12:20:06.971+05:30
699426acbfb07d6db09a0531	1.2050000429153442	2026-08-25T07:00:00.868Z	2026-08-25T12:30:00.868+05:30
699426acbfb07d6db09a0531	1.2100000381469727	2026-08-25T07:10:06.123Z	2026-08-25T12:40:06.123+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T07:20:00.911Z	2026-08-25T12:50:00.911+05:30
699426acbfb07d6db09a0531	1.2050000429153442	2026-08-25T07:30:06.279Z	2026-08-25T13:00:06.279+05:30
699426acbfb07d6db09a0531	1.2100000381469727	2026-08-25T07:40:09.779Z	2026-08-25T13:10:09.779+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T07:50:03.359Z	2026-08-25T13:20:03.359+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T08:00:07.790Z	2026-08-25T13:30:07.790+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T08:10:01.994Z	2026-08-25T13:40:01.994+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T08:20:07.074Z	2026-08-25T13:50:07.074+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T08:30:01.449Z	2026-08-25T14:00:01.449+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T08:40:05.153Z	2026-08-25T14:10:05.153+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T08:50:09.352Z	2026-08-25T14:20:09.352+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T09:00:03.248Z	2026-08-25T14:30:03.248+05:30
699426acbfb07d6db09a0531	1.2050000429153442	2026-08-25T09:10:08.261Z	2026-08-25T14:40:08.261+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T09:20:01.897Z	2026-08-25T14:50:01.897+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T09:30:06.940Z	2026-08-25T15:00:06.940+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T09:40:09.836Z	2026-08-25T15:10:09.836+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T09:50:02.737Z	2026-08-25T15:20:02.737+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T10:00:06.819Z	2026-08-25T15:30:06.819+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T10:10:00.773Z	2026-08-25T15:40:00.773+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T10:20:05.336Z	2026-08-25T15:50:05.336+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T10:30:10.255Z	2026-08-25T16:00:10.255+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T10:40:02.444Z	2026-08-25T16:10:02.444+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T10:50:06.486Z	2026-08-25T16:20:06.486+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T11:00:00.274Z	2026-08-25T16:30:00.274+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T11:10:05.023Z	2026-08-25T16:40:05.023+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T11:20:10.043Z	2026-08-25T16:50:10.043+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T11:30:04.392Z	2026-08-25T17:00:04.392+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T11:40:07.514Z	2026-08-25T17:10:07.514+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T11:50:00.237Z	2026-08-25T17:20:00.237+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T12:00:04.484Z	2026-08-25T17:30:04.484+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T12:10:08.920Z	2026-08-25T17:40:08.920+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T12:20:02.874Z	2026-08-25T17:50:02.874+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T12:30:08.044Z	2026-08-25T18:00:08.044+05:30
699426acbfb07d6db09a0531	1.2000000476837158	2026-08-25T12:40:00.056Z	2026-08-25T18:10:00.056+05:30
699426acbfb07d6db09a0531	1.184999942779541	2026-08-25T12:50:03.899Z	2026-08-25T18:20:03.899+05:30
699426acbfb07d6db09a0531	1.1950000524520874	2026-08-25T13:00:08.672Z	2026-08-25T18:30:08.672+05:30
699426acbfb07d6db09a0531	1.190000057220459	2026-08-25T13:10:02.388Z	2026-08-25T18:40:02.388+05:30
699426acbfb07d6db09a0531	1.184999942779541	2026-08-25T13:20:07.198Z	2026-08-25T18:50:07.198+05:30
699426acbfb07d6db09a0531	1.1799999475479126	2026-08-25T13:30:01.139Z	2026-08-25T19:00:01.139+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T13:40:04.171Z	2026-08-25T19:10:04.171+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T13:50:07.946Z	2026-08-25T19:20:07.946+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T14:00:01.241Z	2026-08-25T19:30:01.241+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T14:10:05.962Z	2026-08-25T19:40:05.962+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T14:20:00.152Z	2026-08-25T19:50:00.152+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T14:30:05.214Z	2026-08-25T20:00:05.214+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T14:40:08.676Z	2026-08-25T20:10:08.676+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T14:50:01.579Z	2026-08-25T20:20:01.579+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T15:00:05.709Z	2026-08-25T20:30:05.709+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T15:10:10.300Z	2026-08-25T20:40:10.300+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T15:20:03.972Z	2026-08-25T20:50:03.972+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T15:30:09.117Z	2026-08-25T21:00:09.117+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T15:40:01.390Z	2026-08-25T21:10:01.390+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T15:50:05.282Z	2026-08-25T21:20:05.282+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T16:00:09.890Z	2026-08-25T21:30:09.890+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T16:10:03.860Z	2026-08-25T21:40:03.860+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T16:20:09.189Z	2026-08-25T21:50:09.189+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T16:30:03.806Z	2026-08-25T22:00:03.806+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T16:40:07.357Z	2026-08-25T22:10:07.357+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T16:50:00.857Z	2026-08-25T22:20:00.857+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T17:00:05.615Z	2026-08-25T22:30:05.615+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T17:10:10.335Z	2026-08-25T22:40:10.335+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T17:20:04.249Z	2026-08-25T22:50:04.249+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T17:30:09.337Z	2026-08-25T23:00:09.337+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T17:40:01.581Z	2026-08-25T23:10:01.581+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T17:50:05.732Z	2026-08-25T23:20:05.732+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T18:00:10.428Z	2026-08-25T23:30:10.428+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T18:10:04.176Z	2026-08-25T23:40:04.176+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T18:20:09.305Z	2026-08-25T23:50:09.305+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T18:30:03.536Z	2026-08-26T00:00:03.536+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T18:40:06.759Z	2026-08-26T00:10:06.759+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T18:50:10.478Z	2026-08-26T00:20:10.478+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T19:00:04.233Z	2026-08-26T00:30:04.233+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T19:10:08.978Z	2026-08-26T00:40:08.978+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T19:20:02.767Z	2026-08-26T00:50:02.767+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T19:30:07.631Z	2026-08-26T01:00:07.631+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T19:40:10.470Z	2026-08-26T01:10:10.470+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T19:50:03.470Z	2026-08-26T01:20:03.470+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T20:00:07.987Z	2026-08-26T01:30:07.987+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T20:10:01.940Z	2026-08-26T01:40:01.940+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T20:20:06.802Z	2026-08-26T01:50:06.802+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T20:30:01.106Z	2026-08-26T02:00:01.106+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T20:40:04.150Z	2026-08-26T02:10:04.150+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T20:50:07.821Z	2026-08-26T02:20:07.821+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T21:00:01.558Z	2026-08-26T02:30:01.558+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T21:10:06.362Z	2026-08-26T02:40:06.362+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T21:20:00.491Z	2026-08-26T02:50:00.491+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T21:30:05.352Z	2026-08-26T03:00:05.352+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T21:40:08.248Z	2026-08-26T03:10:08.248+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T21:50:01.314Z	2026-08-26T03:20:01.314+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T22:00:05.875Z	2026-08-26T03:30:05.875+05:30
699426acbfb07d6db09a0531	0.5	2026-08-25T22:10:10.313Z	2026-08-26T03:40:10.313+05:30
