_id,tagname,datatype,latestValue,unit,plcName,assetId[0],assetId[1],isActive,ranges.minValue,ranges.maxValue,health,plcMetadata.dbAddress,createdAt,updatedAt,__v,lastUpdated,source,plcMeta.dbaddress,ranges
69a1805abe84d052e4e48e48,PT_I2_7,number,0.8999999761581421,Bar,PT Production_PLC,,,true,0.8,1.2,true,,2026-02-27T17:00:27.388Z,2026-08-11T10:35:19.302Z,1,2026-08-11T10:35:12.602Z,PLC,1,
69bbe0d713f1f60c57a42028,RB_File[94].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd67b5bb2c1f6ff9c5090,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:19.995Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42029,RB_File[94].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd67b5bb2c1f6ff9c5090,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:19.988Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4202a,RB_File[94].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd67b5bb2c1f6ff9c5090,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.002Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4202c,RB_File[95].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd7b85bb2c1f6ff9c71fd,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.013Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4202d,RB_File[95].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd7b85bb2c1f6ff9c71fd,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.006Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4202e,RB_File[95].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd7b85bb2c1f6ff9c71fd,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.019Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42030,RB_File[96].Cab_Body_Code,string,M1S1,,SCADA Production_PLC,69bbd8025bb2c1f6ff9c7a70,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.029Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42031,RB_File[96].Serial_No_VIN_1,string,2962,,SCADA Production_PLC,69bbd8025bb2c1f6ff9c7a70,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.022Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42032,RB_File[96].Dip_Paint_skid,number,1042,,SCADA Production_PLC,69bbd8025bb2c1f6ff9c7a70,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.035Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42034,RB_File[97].Cab_Body_Code,string,H1D1,,SCADA Production_PLC,69bbd8485bb2c1f6ff9c8240,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.045Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42035,RB_File[97].Serial_No_VIN_1,string,2962,,SCADA Production_PLC,69bbd8485bb2c1f6ff9c8240,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.038Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42036,RB_File[97].Dip_Paint_skid,number,1054,,SCADA Production_PLC,69bbd8485bb2c1f6ff9c8240,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.051Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42038,RB_File[98].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd88d5bb2c1f6ff9c8a13,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.059Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42039,RB_File[98].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd88d5bb2c1f6ff9c8a13,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.054Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4203a,RB_File[98].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd88d5bb2c1f6ff9c8a13,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.066Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4203c,RB_File[99].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd8c35bb2c1f6ff9c9054,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.075Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4203d,RB_File[99].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd8c35bb2c1f6ff9c9054,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.069Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a4203e,RB_File[99].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd8c35bb2c1f6ff9c9054,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.081Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42040,RB_File[100].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd90c5bb2c1f6ff9c9844,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.090Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42041,RB_File[100].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd90c5bb2c1f6ff9c9844,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.084Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42042,RB_File[100].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd90c5bb2c1f6ff9c9844,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.098Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42044,RB_File[101].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd9575bb2c1f6ff9ca0a0,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.107Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d713f1f60c57a42045,RB_File[101].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd9575bb2c1f6ff9ca0a0,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.101Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42046,RB_File[101].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd9575bb2c1f6ff9ca0a0,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.113Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42048,RB_File[102].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd9a35bb2c1f6ff9ca903,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.122Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42049,RB_File[102].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd9a35bb2c1f6ff9ca903,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.116Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4204a,RB_File[102].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd9a35bb2c1f6ff9ca903,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.129Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4204c,RB_File[103].Cab_Body_Code,string,,,SCADA Production_PLC,69bbd9de5bb2c1f6ff9cafcf,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.139Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4204d,RB_File[103].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbd9de5bb2c1f6ff9cafcf,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.132Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4204e,RB_File[103].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbd9de5bb2c1f6ff9cafcf,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.147Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42050,RB_File[104].Cab_Body_Code,string,,,SCADA Production_PLC,69bbda235bb2c1f6ff9cb7a9,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.158Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42051,RB_File[104].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbda235bb2c1f6ff9cb7a9,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.151Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42052,RB_File[104].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbda235bb2c1f6ff9cb7a9,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.165Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42054,RB_File[60].Cab_Body_Code,string,,,SCADA Production_PLC,69bbda5f5bb2c1f6ff9cbe73,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.174Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42055,RB_File[60].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbda5f5bb2c1f6ff9cbe73,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.168Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42056,RB_File[60].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbda5f5bb2c1f6ff9cbe73,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.180Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42058,RB_File[61].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdaac5bb2c1f6ff9cc6d1,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.189Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42059,RB_File[61].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdaac5bb2c1f6ff9cc6d1,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.183Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4205a,RB_File[61].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdaac5bb2c1f6ff9cc6d1,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.194Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4205c,RB_File[201].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdadc5bb2c1f6ff9ccc92,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.203Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4205d,RB_File[201].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdadc5bb2c1f6ff9ccc92,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.197Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4205e,RB_File[201].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdadc5bb2c1f6ff9ccc92,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.209Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42060,RB_File[202].Cab_Body_Code,string,H1S1,,SCADA Production_PLC,69bbdb0e5bb2c1f6ff9cd256,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.219Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42061,RB_File[202].Serial_No_VIN_1,string,2961,,SCADA Production_PLC,69bbdb0e5bb2c1f6ff9cd256,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.213Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42062,RB_File[202].Dip_Paint_skid,number,1077,,SCADA Production_PLC,69bbdb0e5bb2c1f6ff9cd256,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.226Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42064,RB_File[203].Cab_Body_Code,string,H1D1,,SCADA Production_PLC,69bbdb485bb2c1f6ff9cd8a0,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.236Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42065,RB_File[203].Serial_No_VIN_1,string,2961,,SCADA Production_PLC,69bbdb485bb2c1f6ff9cd8a0,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.229Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42066,RB_File[203].Dip_Paint_skid,number,1058,,SCADA Production_PLC,69bbdb485bb2c1f6ff9cd8a0,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.242Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42068,RB_File[204].Cab_Body_Code,string,H1S1,,SCADA Production_PLC,69bbdbaa5bb2c1f6ff9ce3a9,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.251Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42069,RB_File[204].Serial_No_VIN_1,string,2961,,SCADA Production_PLC,69bbdbaa5bb2c1f6ff9ce3a9,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.245Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4206a,RB_File[204].Dip_Paint_skid,number,1015,,SCADA Production_PLC,69bbdbaa5bb2c1f6ff9ce3a9,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.258Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4206c,RB_File[205].Cab_Body_Code,string,H1S1,,SCADA Production_PLC,69bbdbe55bb2c1f6ff9cea82,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.267Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4206d,RB_File[205].Serial_No_VIN_1,string,2961,,SCADA Production_PLC,69bbdbe55bb2c1f6ff9cea82,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.261Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a4206e,RB_File[205].Dip_Paint_skid,number,1008,,SCADA Production_PLC,69bbdbe55bb2c1f6ff9cea82,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.273Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42070,RB_File[287].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdc275bb2c1f6ff9cf1d2,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.283Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42071,RB_File[287].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdc275bb2c1f6ff9cf1d2,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.277Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42072,RB_File[287].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdc275bb2c1f6ff9cf1d2,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.289Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42074,RB_File[206].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdc715bb2c1f6ff9cfa51,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.298Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42075,RB_File[206].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdc715bb2c1f6ff9cfa51,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.292Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42076,RB_File[206].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdc715bb2c1f6ff9cfa51,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.304Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42078,RB_File[207].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdca65bb2c1f6ff9d0014,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.314Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d813f1f60c57a42079,RB_File[207].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdca65bb2c1f6ff9d0014,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.308Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4207a,RB_File[207].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdca65bb2c1f6ff9d0014,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.320Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4207c,RB_File[208].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdd4f5bb2c1f6ff9d12fd,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.329Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4207d,RB_File[208].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdd4f5bb2c1f6ff9d12fd,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.323Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4207e,RB_File[208].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdd4f5bb2c1f6ff9d12fd,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.335Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42080,RB_File[209].Cab_Body_Code,string,H1D1,,SCADA Production_PLC,69bbddac5bb2c1f6ff9d1d2b,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.345Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42081,RB_File[209].Serial_No_VIN_1,string,2961,,SCADA Production_PLC,69bbddac5bb2c1f6ff9d1d2b,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.337Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42082,RB_File[209].Dip_Paint_skid,number,1084,,SCADA Production_PLC,69bbddac5bb2c1f6ff9d1d2b,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.354Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42084,RB_File[210].Cab_Body_Code,string,H1S1,,SCADA Production_PLC,69bbde135bb2c1f6ff9d286a,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.364Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42085,RB_File[210].Serial_No_VIN_1,string,2961,,SCADA Production_PLC,69bbde135bb2c1f6ff9d286a,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.357Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42086,RB_File[210].Dip_Paint_skid,number,1012,,SCADA Production_PLC,69bbde135bb2c1f6ff9d286a,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.370Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42088,RB_File[211].Cab_Body_Code,string,,,SCADA Production_PLC,69bbde515bb2c1f6ff9d2f2d,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.381Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42089,RB_File[211].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbde515bb2c1f6ff9d2f2d,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.374Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4208a,RB_File[211].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbde515bb2c1f6ff9d2f2d,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.388Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4208c,RB_File[212].Cab_Body_Code,string,,,SCADA Production_PLC,69bbde925bb2c1f6ff9d36fe,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.399Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4208d,RB_File[212].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbde925bb2c1f6ff9d36fe,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.391Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4208e,RB_File[212].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbde925bb2c1f6ff9d36fe,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.405Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42090,RB_File[213].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdede5bb2c1f6ff9d3f5b,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.414Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42091,RB_File[213].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdede5bb2c1f6ff9d3f5b,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.408Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42092,RB_File[213].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdede5bb2c1f6ff9d3f5b,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.421Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42094,RB_File[214].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdf275bb2c1f6ff9d4730,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.430Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42095,RB_File[214].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdf275bb2c1f6ff9d4730,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.424Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42096,RB_File[214].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdf275bb2c1f6ff9d4730,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.436Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42098,RB_File[215].Cab_Body_Code,string,,,SCADA Production_PLC,69bbdf605bb2c1f6ff9d6e6e,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.445Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a42099,RB_File[215].Serial_No_VIN_1,string,,,SCADA Production_PLC,69bbdf605bb2c1f6ff9d6e6e,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.439Z,,2026-08-11T10:35:12.602Z,PLC,,
69bbe0d913f1f60c57a4209a,RB_File[215].Dip_Paint_skid,number,0,,SCADA Production_PLC,69bbdf605bb2c1f6ff9d6e6e,,true,,,true,,2026-02-20T18:30:00.000Z,2026-08-11T10:35:20.452Z,,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b63,RB_File[172].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.232Z,2026-08-11T10:35:19.439Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b66,RB_File[173].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.238Z,2026-08-11T10:35:19.454Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b69,RB_File[174].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.240Z,2026-08-11T10:35:19.470Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b6c,RB_File[175].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.244Z,2026-08-11T10:35:19.485Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b6f,RB_File[176].Serial_No_VIN_2,string,08,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.249Z,2026-08-11T10:35:19.499Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b72,RB_File[177].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.252Z,2026-08-11T10:35:19.514Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b75,RB_File[178].Serial_No_VIN_2,string,07,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.255Z,2026-08-11T10:35:19.531Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b78,RB_File[179].Serial_No_VIN_2,string,06,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.258Z,2026-08-11T10:35:19.547Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b7b,RB_File[180].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.261Z,2026-08-11T10:35:19.563Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b7e,RB_File[181].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.265Z,2026-08-11T10:35:19.579Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b81,RB_File[182].Serial_No_VIN_2,string,05,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.268Z,2026-08-11T10:35:19.594Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b84,RB_File[183].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.271Z,2026-08-11T10:35:19.610Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b87,RB_File[184].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.274Z,2026-08-11T10:35:19.626Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b8a,RB_File[185].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.277Z,2026-08-11T10:35:19.642Z,0,2026-08-11T10:35:12.602Z,PLC,,
