_id,tagname,datatype,latestValue,unit,plcName,assetId[0],assetId[1],assetId[2],isActive,ranges.minValue,ranges.maxValue,health,plcMetadata.dbAddress,createdAt,updatedAt,__v,plcMeta.dbaddress,source,ranges,plcMetadata.type,plcMetadata.refreshInterval,plcMetadata.retentionWindow,plcMetadata.module,plcMetadata.output,plcMetaData.dbAddress
69a00015028f2974fee4abc6,PT_WR5_Position,BOOLEAN,0,boolean,PLC_A,69945c25bfb07d6db09b5913,699463cdbfb07d6db09b8d6c,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abc7,PT_WR5_CabinType,STRING,,,PLC_A,69945c25bfb07d6db09b5913,699463cdbfb07d6db09b8d6c,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abc8,PT_WR5_CabinNumber,STRING,,,PLC_A,69945c25bfb07d6db09b5913,699463cdbfb07d6db09b8d6c,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abc9,PT_WR5_SkidNumber,STRING,,,PLC_A,69945c25bfb07d6db09b5913,699463cdbfb07d6db09b8d6c,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abca,PT_WR5_HangerNumber,STRING,,,PLC_A,69945c25bfb07d6db09b5913,699463cdbfb07d6db09b8d6c,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abcb,PT_DI_Position,BOOLEAN,0,boolean,PLC_A,699465c9bfb07d6db09b9b53,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abcc,PT_DI_CabinType,STRING,,,PLC_A,699465c9bfb07d6db09b9b53,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abcd,PT_DI_CabinNumber,STRING,,,PLC_A,699465c9bfb07d6db09b9b53,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abce,PT_DI_SkidNumber,STRING,,,PLC_A,699465c9bfb07d6db09b9b53,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abcf,PT_DI_HangerNumber,STRING,,,PLC_A,699465c9bfb07d6db09b9b53,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd0,ED_ECoat_Position,BOOLEAN,0,boolean,PLC_A,6995729ed67b1b79cf7df516,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd1,ED_ECoat_CabinType,STRING,,,PLC_A,6995729ed67b1b79cf7df516,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd2,ED_ECoat_CabinNumber,STRING,,,PLC_A,6995729ed67b1b79cf7df516,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd3,ED_ECoat_SkidNumber,STRING,,,PLC_A,6995729ed67b1b79cf7df516,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd4,ED_ECoat_HangerNumber,STRING,,,PLC_A,6995729ed67b1b79cf7df516,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd5,ED_UFWR1_Position,BOOLEAN,0,boolean,PLC_A,699572c5d67b1b79cf7df629,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd6,ED_UFWR1_CabinType,STRING,,,PLC_A,699572c5d67b1b79cf7df629,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd7,ED_UFWR1_CabinNumber,STRING,,,PLC_A,699572c5d67b1b79cf7df629,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd8,ED_UFWR1_SkidNumber,STRING,,,PLC_A,699572c5d67b1b79cf7df629,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abd9,ED_UFWR1_HangerNumber,STRING,,,PLC_A,699572c5d67b1b79cf7df629,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abda,ED_UFWR2_Position,BOOLEAN,0,boolean,PLC_A,699572e6d67b1b79cf7df719,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abdb,ED_UFWR2_CabinType,STRING,,,PLC_A,699572e6d67b1b79cf7df719,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abdc,ED_UFWR2_CabinNumber,STRING,,,PLC_A,699572e6d67b1b79cf7df719,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abdd,ED_UFWR2_SkidNumber,STRING,,,PLC_A,699572e6d67b1b79cf7df719,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abde,ED_UFWR2_HangerNumber,STRING,,,PLC_A,699572e6d67b1b79cf7df719,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abdf,ED_RCDI_Position,BOOLEAN,0,boolean,PLC_A,69957309d67b1b79cf7df80f,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abe0,ED_RCDI_CabinType,STRING,,,PLC_A,69957309d67b1b79cf7df80f,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abe1,ED_RCDI_CabinNumber,STRING,,,PLC_A,69957309d67b1b79cf7df80f,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abe2,ED_RCDI_SkidNumber,STRING,,,PLC_A,69957309d67b1b79cf7df80f,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a00015028f2974fee4abe3,ED_RCDI_HangerNumber,STRING,,,PLC_A,69957309d67b1b79cf7df80f,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69a0058ccc5780b526a03b75,Conductivity RCDI,REAL,88.8325,µS/cm,DEFAULT_PLC,,,,true,80,100,true,,2026-02-26T14:04:20.038Z,2026-02-28T18:29:59.000Z,,1,,,,,,,,
69a0058fcc5780b526a18cf6,Flux Rate UF System,REAL,1974.9299,LPH,DEFAULT_PLC,,,,true,1950,2005,true,,2026-02-26T14:04:20.038Z,2026-02-28T18:29:59.000Z,,1,,,,,,,,
69a00591cc5780b526a2de77,Flux Rate Module Any 4 out of 5 UF System,REAL,507.9651,LPH,DEFAULT_PLC,,,,true,500,520,true,,2026-02-26T14:04:20.038Z,2026-02-28T18:29:59.000Z,,1,,,,,,,,
69a04dab9a054f2a74eb0622,DMT Maintenance scheduled,REAL,0,,,69957309d67b1b79cf7df80f,69944271bfb07d6db09aae0c,,true,,,true,01,2026-02-26T13:42:03.736Z,2026-08-03T06:40:01.408Z,0,,,,synthetic,PT2M,PT8H,maintenance,scheduled,
69a04e1a1e5e302c5e7da956,DMT Maintenance expired,REAL,13,,,69957309d67b1b79cf7df80f,69944271bfb07d6db09aae0c,,true,,,true,01,2026-02-26T13:43:54.306Z,2026-08-03T06:42:02.996Z,0,,,,synthetic,PT2M,PT8H,maintenance,expired,
69a04e37223184550e7a71d0,DMT Maintenance completed,REAL,0,,,69957309d67b1b79cf7df80f,69944271bfb07d6db09aae0c,69945956bfb07d6db09b45bb,true,,,true,01,2026-02-26T13:44:23.597Z,2026-08-03T06:40:01.447Z,0,,,,synthetic,PT2M,PT8H,maintenance,completed,
69a17ee10dd82e57a589343e,ED_RCDI_Position_count,INT,1295,count,SYSTEM,,,,true,,,true,01,2026-02-27T11:24:17.364Z,2026-03-02T13:07:10.881Z,0,,,,,,,,,
69a18055be84d052e4e1eb46,Circulation Pressure Bottom DD,REAL,2.8637,Bar,DEFAULT_PLC,,,,true,2.6,3,true,,2026-02-27T17:00:27.388Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69a1805abe84d052e4e48e48,Circulation Pressure RH Activation,REAL,0.8794,Bar,DEFAULT_PLC,,,,true,0.8,1.2,true,,2026-02-27T17:00:27.388Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69a1805dbe84d052e4e5dfc9,Circulation Pressure RH WR5,REAL,1.2704,Bar,DEFAULT_PLC,,,,true,1,1.4,true,,2026-02-27T17:00:27.388Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69a2761948aeaa131728b2b9,ED_RCDI_Position_counts,INT,86140,count,SYSTEM,,,,true,,,true,01,2026-02-28T04:59:05.733Z,2026-02-28T09:02:00.032Z,0,,,,,,,,,
69a2d5c599a6d75965a04e4c,ED_RCDI_Position_counts1,INT,0,count,SYSTEM,,,,true,,,true,01,2026-02-28T11:47:17.052Z,2026-08-03T06:42:02.579Z,0,,,,,,,,,
69a93d6055b35dab3577b3b4,setpointDeviations,INT,0,,,,,,true,,,true,01,2026-03-05T08:22:56.996Z,2026-08-03T06:42:02.580Z,0,,,,,,,,,
69b10aeb14442f4343c6b66c,Preheat Zone,REAL,120.7067,°C,DEFAULT_PLC,69b1537229713658e5cba396,,,true,113,127,true,,2026-03-11T11:55:47.730Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69b10afa14442f4343d1426d,Heat up Zone,REAL,184.8462,°C,DEFAULT_PLC,69b154db29713658e5cbc914,,,true,183,197,true,,2026-03-11T11:55:47.730Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69b10b0914442f4343dbce6e,Holding Zone,REAL,199.6189,°C,DEFAULT_PLC,69b156b329713658e5cbfab3,,,true,191,205,true,,2026-03-11T11:55:47.730Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69b1258a55b35dab3577dd62,TestPressure1,REAL,0.96,Bar,PLC1,,,,true,0.9,1.1,true,1,2026-03-11T08:19:23.326Z,2026-03-12T07:26:06.829Z,0,,,,,,,,,
69b3e70059e7f95a0d3cbc97,TestPressure2,REAL,0,Bar,DEFAULT_PLC,6994551fbfb07d6db09b2912,,,true,0.8,1.1,true,,,,,,,,,,,,,01
69bbe0d713f1f60c57a42027,RB 34_Position,BOOLEAN,0,boolean,PLC_A,69bbd67b5bb2c1f6ff9c5090,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42028,RB 34_CabinType,STRING,,,PLC_A,69bbd67b5bb2c1f6ff9c5090,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42029,RB 34_CabinNumber,STRING,,,PLC_A,69bbd67b5bb2c1f6ff9c5090,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4202a,RB 34_SkidNumber,STRING,,,PLC_A,69bbd67b5bb2c1f6ff9c5090,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4202b,RB 35_Position,BOOLEAN,0,boolean,PLC_A,69bbd7b85bb2c1f6ff9c71fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4202c,RB 35_CabinType,STRING,,,PLC_A,69bbd7b85bb2c1f6ff9c71fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4202d,RB 35_CabinNumber,STRING,,,PLC_A,69bbd7b85bb2c1f6ff9c71fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4202e,RB 35_SkidNumber,STRING,,,PLC_A,69bbd7b85bb2c1f6ff9c71fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4202f,RB 36_Position,BOOLEAN,0,boolean,PLC_A,69bbd8025bb2c1f6ff9c7a70,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42030,RB 36_CabinType,STRING,,,PLC_A,69bbd8025bb2c1f6ff9c7a70,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42031,RB 36_CabinNumber,STRING,,,PLC_A,69bbd8025bb2c1f6ff9c7a70,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42032,RB 36_SkidNumber,STRING,,,PLC_A,69bbd8025bb2c1f6ff9c7a70,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42033,RB 37_Position,BOOLEAN,0,boolean,PLC_A,69bbd8485bb2c1f6ff9c8240,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42034,RB 37_CabinType,STRING,,,PLC_A,69bbd8485bb2c1f6ff9c8240,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42035,RB 37_CabinNumber,STRING,,,PLC_A,69bbd8485bb2c1f6ff9c8240,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42036,RB 37_SkidNumber,STRING,,,PLC_A,69bbd8485bb2c1f6ff9c8240,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42037,SC 38-1_Position,BOOLEAN,0,boolean,PLC_A,69bbd88d5bb2c1f6ff9c8a13,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42038,SC 38-1_CabinType,STRING,,,PLC_A,69bbd88d5bb2c1f6ff9c8a13,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42039,SC 38-1_CabinNumber,STRING,,,PLC_A,69bbd88d5bb2c1f6ff9c8a13,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4203a,SC 38-1_SkidNumber,STRING,,,PLC_A,69bbd88d5bb2c1f6ff9c8a13,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4203b,SC 38-2_Position,BOOLEAN,0,boolean,PLC_A,69bbd8c35bb2c1f6ff9c9054,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4203c,SC 38-2_CabinType,STRING,,,PLC_A,69bbd8c35bb2c1f6ff9c9054,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4203d,SC 38-2_CabinNumber,STRING,,,PLC_A,69bbd8c35bb2c1f6ff9c9054,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4203e,SC 38-2_SkidNumber,STRING,,,PLC_A,69bbd8c35bb2c1f6ff9c9054,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a4203f,SC 38-3_Position,BOOLEAN,0,boolean,PLC_A,69bbd90c5bb2c1f6ff9c9844,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42040,SC 38-3_CabinType,STRING,,,PLC_A,69bbd90c5bb2c1f6ff9c9844,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42041,SC 38-3_CabinNumber,STRING,,,PLC_A,69bbd90c5bb2c1f6ff9c9844,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42042,SC 38-3_SkidNumber,STRING,,,PLC_A,69bbd90c5bb2c1f6ff9c9844,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42043,SC 38-4_Position,BOOLEAN,0,boolean,PLC_A,69bbd9575bb2c1f6ff9ca0a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42044,SC 38-4_CabinType,STRING,,,PLC_A,69bbd9575bb2c1f6ff9ca0a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d713f1f60c57a42045,SC 38-4_CabinNumber,STRING,,,PLC_A,69bbd9575bb2c1f6ff9ca0a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42046,SC 38-4_SkidNumber,STRING,,,PLC_A,69bbd9575bb2c1f6ff9ca0a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42047,SC 38-5_Position,BOOLEAN,0,boolean,PLC_A,69bbd9a35bb2c1f6ff9ca903,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42048,SC 38-5_CabinType,STRING,,,PLC_A,69bbd9a35bb2c1f6ff9ca903,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42049,SC 38-5_CabinNumber,STRING,,,PLC_A,69bbd9a35bb2c1f6ff9ca903,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4204a,SC 38-5_SkidNumber,STRING,,,PLC_A,69bbd9a35bb2c1f6ff9ca903,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4204b,SC 38-6_Position,BOOLEAN,0,boolean,PLC_A,69bbd9de5bb2c1f6ff9cafcf,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4204c,SC 38-6_CabinType,STRING,,,PLC_A,69bbd9de5bb2c1f6ff9cafcf,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4204d,SC 38-6_CabinNumber,STRING,,,PLC_A,69bbd9de5bb2c1f6ff9cafcf,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4204e,SC 38-6_SkidNumber,STRING,,,PLC_A,69bbd9de5bb2c1f6ff9cafcf,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4204f,RB 39_Position,BOOLEAN,0,boolean,PLC_A,69bbda235bb2c1f6ff9cb7a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42050,RB 39_CabinType,STRING,,,PLC_A,69bbda235bb2c1f6ff9cb7a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42051,RB 39_CabinNumber,STRING,,,PLC_A,69bbda235bb2c1f6ff9cb7a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42052,RB 39_SkidNumber,STRING,,,PLC_A,69bbda235bb2c1f6ff9cb7a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42053,EL-40_Position,BOOLEAN,0,boolean,PLC_A,69bbda5f5bb2c1f6ff9cbe73,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42054,EL-40_CabinType,STRING,,,PLC_A,69bbda5f5bb2c1f6ff9cbe73,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42055,EL-40_CabinNumber,STRING,,,PLC_A,69bbda5f5bb2c1f6ff9cbe73,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42056,EL-40_SkidNumber,STRING,,,PLC_A,69bbda5f5bb2c1f6ff9cbe73,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42057,RB 41_Position,BOOLEAN,0,boolean,PLC_A,69bbdaac5bb2c1f6ff9cc6d1,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42058,RB 41_CabinType,STRING,,,PLC_A,69bbdaac5bb2c1f6ff9cc6d1,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42059,RB 41_CabinNumber,STRING,,,PLC_A,69bbdaac5bb2c1f6ff9cc6d1,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4205a,RB 41_SkidNumber,STRING,,,PLC_A,69bbdaac5bb2c1f6ff9cc6d1,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4205b,SC 42-1_Position,BOOLEAN,0,boolean,PLC_A,69bbdadc5bb2c1f6ff9ccc92,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4205c,SC 42-1_CabinType,STRING,,,PLC_A,69bbdadc5bb2c1f6ff9ccc92,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4205d,SC 42-1_CabinNumber,STRING,,,PLC_A,69bbdadc5bb2c1f6ff9ccc92,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4205e,SC 42-1_SkidNumber,STRING,,,PLC_A,69bbdadc5bb2c1f6ff9ccc92,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4205f,SC 42-2_Position,BOOLEAN,0,boolean,PLC_A,69bbdb0e5bb2c1f6ff9cd256,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42060,SC 42-2_CabinType,STRING,,,PLC_A,69bbdb0e5bb2c1f6ff9cd256,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42061,SC 42-2_CabinNumber,STRING,,,PLC_A,69bbdb0e5bb2c1f6ff9cd256,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42062,SC 42-2_SkidNumber,STRING,,,PLC_A,69bbdb0e5bb2c1f6ff9cd256,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42063,SC 42-3_Position,BOOLEAN,0,boolean,PLC_A,69bbdb485bb2c1f6ff9cd8a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42064,SC 42-3_CabinType,STRING,,,PLC_A,69bbdb485bb2c1f6ff9cd8a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42065,SC 42-3_CabinNumber,STRING,,,PLC_A,69bbdb485bb2c1f6ff9cd8a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42066,SC 42-3_SkidNumber,STRING,,,PLC_A,69bbdb485bb2c1f6ff9cd8a0,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42067,SC 42-4_Position,BOOLEAN,0,boolean,PLC_A,69bbdbaa5bb2c1f6ff9ce3a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42068,SC 42-4_CabinType,STRING,,,PLC_A,69bbdbaa5bb2c1f6ff9ce3a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42069,SC 42-4_CabinNumber,STRING,,,PLC_A,69bbdbaa5bb2c1f6ff9ce3a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4206a,SC 42-4_SkidNumber,STRING,,,PLC_A,69bbdbaa5bb2c1f6ff9ce3a9,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4206b,SC 42-5_Position,BOOLEAN,0,boolean,PLC_A,69bbdbe55bb2c1f6ff9cea82,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
